12.75, -37.27872, 0.7365078, -62.20733,0, 172.5828, 0,Terrain,0, 0, 0
13, -37.09327, 0.7365078, -64.17796,0, 131.6684, 0,Door_FL_1,-0.7071068, 0, 0
13.25, -35.97774, 0.7365079, -65.6216,0, 98.64814, 0,Shipment,-0.7071068, 0, 0
13.5, -34.02312, 0.7365078, -66.07531,0, 78.77525, 0,Shipment,-0.7071068, 0, 0
13.75, -32.09268, 0.7365078, -65.73959,0, 59.95453, 0,Shipment,-0.7071068, 0, 0
14, -30.31603, 0.7365079, -64.87734,0, 62.39605, 0,Shipment,-0.7071068, 0, 0
14.25, -28.51621, 0.7365078, -64.02325,0, 81.88504, 0,Shipment,-0.7071068, 0, 0
14.5, -26.57434, 0.7365078, -63.6167,0, 96.94382, 0,Shipment,-0.7071068, 0, 0
14.75, -24.60944, 0.7365078, -63.77669,0, 109.6337, 0,Shipment,-0.7071068, 0, 0
15, -22.71327, 0.7365078, -64.3718,0, 125.497, 0,Shipment,-0.7071068, 0, 0
15.25, -20.98778, 0.9604218, -65.34523,0, 95.35842, 0,Shipment,-0.7071068, 0, 0
15.5, -19.10459, 0.7365078, -65.72755,0, 79.49247, 0,Shipment,-0.7071068, 0, 0
15.75, -17.16629, 0.7365078, -65.42325,0, 45.45367, 0,Shipment,-0.7071068, 0, 0
16, -16.37961, 0.7365078, -64.22646,0, 30.77301, 0,Shipment,-0.7071068, 0, 0
16.25, -16.3782, 0.7365078, -62.68907,0, 26.11633, 0,Shipment,-0.7071068, 0, 0
16.5, -16.37432, 0.7365078, -60.90204,0, 353.5507, 0, , , , 
16.75, -16.45424, 0.7365078, -58.8226,0, 25.16884, 0,Terrain,0, 0, 0
17, -15.81984, 0.7365078, -56.99215,0, 46.91037, 0,Terrain,0, 0, 0
17.25, -14.49656, 0.7365078, -55.56611,0, 84.88603, 0,Terrain,0, 0, 0
17.5, -12.72271, 0.7365078, -55.30492,0, 118.0658, 0,Terrain,0, 0, 0
17.75, -11.02269, 0.7365078, -56.16217,0, 149.7823, 0,Terrain,0, 0, 0
18, -9.847537, 0.7365078, -57.71754,0, 156.6412, 0,Terrain,0, 0, 0
18.25, -9.268593, 0.7365078, -59.14603,0, 222.3213, 0,Shipment,-0.7071068, 0, 0
18.5, -10.161, 0.7365078, -61.10024,0, 198.1625, 0,Shipment,-0.7071068, 0, 0
18.75, -10.76237, 0.7365078, -62.77821,0, 157.8681, 0,Terrain,0, 0, 0
19, -10.23655, 0.7365078, -64.61477,0, 167.112, 0,Terrain,0, 0, 0
19.25, -9.755613, 0.7365078, -66.54153,0, 170.0367, 0,Terrain,0, 0, 0
19.5, -9.392155, 0.7365078, -68.50366,0, 173.1721, 0,Door_FL_1,-0.6172104, 0.345038, 0.3450381
19.75, -9.18992, 0.7365078, -70.4954,0, 180.7907, 0,Door_FR_2,-0.7071068, 0, 0
20, -9.184846, 0.7365078, -72.48786,0, 180.7907, 0,Door_FR_2,-0.7071068, 0, 0
20.25, -9.262164, 0.7365078, -74.44431,0, 180.7907, 0,Door_FR_2,-0.7071068, 0, 0
20.5, -9.634389, 0.7365078, -76.14634,0, 180.7907, 0,Door_FR_2,-0.7071068, 0, 0
20.75, -9.720328, 0.7365078, -78.10349,0, 180.7907, 0,Door_FR_2,-0.7071068, 0, 0
21, -10.1462, 0.7365078, -79.76525,0, 180.0484, 0,Door_FR_2,-0.7071068, 0, 0
21.25, -10.58215, 0.7365078, -81.40439,0, 178.5734, 0,Door_FR_2,-0.7071068, 0, 0
21.5, -10.57595, 0.7354667, -83.3424,0, 138.5433, 0,Shipment,-0.7071068, 0, 0
21.75, -9.731435, 0.878765, -84.92353,0, 119.1368, 0,Shipment,-0.7071068, 0, 0
22, -9.690522, 0.8787646, -86.23882,0, 166.8811, 0,Shipment,-0.7071068, 0, 0
22.25, -9.689941, 0.8787639, -88.07665,0, 166.8811, 0,Door_BR_4,-0.7071068, 0, 0
22.5, -9.750065, 0.8787633, -89.82792,0, 189.0486, 0,WC,-0.01749294, -0.0001237166, 0.9998231
22.75, -9.992254, 0.8787633, -89.89362,0, 188.5543, 0,WC,-0.01749294, -0.0001237166, 0.9998231
23, -10.03609, 0.8787633, -89.89933,0, 186.3364, 0,WC,-0.01749294, -0.0001237166, 0.9998231
23.25, -10.04149, 0.8787633, -89.89976,0, 185.595, 0,WC,-0.01749294, -0.0001237166, 0.9998231
