12.75, -58.2609, 0.7365079, -75.80183,0, 58.44275, 0,FS_SwingGateHalfLeft,0, 0.7071068, 0
13, -57.57706, 0.7365079, -75.27627,0, 58.19677, 0,FS_SwingGateHalfLeft,0, 0.7071068, 0
13.25, -56.64193, 0.7365079, -74.6596,0, 54.04825, 0,FS_SwingGateHalfLeft,0, 0.7071068, 0
13.5, -55.82856, 0.7365079, -74.08133,0, 54.04826, 0,FS_SwingGateHalfLeft,0, 0.7071068, 0
13.75, -55.23696, 0.7365079, -73.54406,0, 54.04825, 0,FS_SwingGateHalfLeft,0, 0.7071068, 0
14, -54.78758, 0.7365079, -72.81455,0, 54.04825, 0,FS_SwingGateHalfLeft,0, 0.7071068, 0
14.25, -54.39009, 0.7365078, -72.06789,0, 54.04825, 0,Shipment,-0.7071068, 0, 0
14.5, -54.02375, 0.7365079, -71.36584,0, 54.7757, 0,Shipment,-0.7071068, 0, 0
14.75, -53.49395, 0.729995, -70.82822,0, 73.91151, 0,Shipment,-0.7071068, 0, 0
15, -53.2004, 0.7270568, -70.62051,0, 83.32725, 0,Shipment,-0.7071068, 0, 0
15.25, -53.16222, 0.7298684, -70.5935,0, 101.073, 0,Shipment,-0.7071068, 0, 0
15.5, -53.1575, 0.7299616, -70.59016,0, 107.8684, 0,Shipment,-0.7071068, 0, 0
15.75, -53.15674, 0.7299715, -70.58961,0, 118.6109, 0,Shipment,-0.7071068, 0, 0
16, -53.15661, 0.729973, -70.58953,0, 134.199, 0,Shipment,-0.7071068, 0, 0
16.25, -53.15659, 0.7299732, -70.58952,0, 144.1825, 0,Shipment,-0.7071068, 0, 0
16.5, -53.15659, 0.7299731, -70.58952,0, 147.3286, 0,Shipment,-0.7071068, 0, 0
16.75, -53.15659, 0.7299732, -70.58952,0, 149.0318, 0,Shipment,-0.7071068, 0, 0
17, -53.15659, 0.7299732, -70.58952,0, 149.2755, 0,Shipment,-0.7071068, 0, 0
17.25, -53.15659, 0.7299732, -70.58952,0, 145.6419, 0,Shipment,-0.7071068, 0, 0
17.5, -53.15659, 0.7299731, -70.58952,0, 123.1359, 0,Shipment,-0.7071068, 0, 0
17.75, -53.15659, 0.7299731, -70.58952,0, 123.1359, 0,Shipment,-0.7071068, 0, 0
18, -53.15659, 0.7299731, -70.58952,0, 123.3803, 0,Shipment,-0.7071068, 0, 0
18.25, -53.15659, 0.7299732, -70.58952,0, 132.91, 0,Shipment,-0.7071068, 0, 0
18.5, -53.15659, 0.7299732, -70.58952,0, 136.5812, 0,Shipment,-0.7071068, 0, 0
18.75, -53.15659, 0.7299731, -70.58952,0, 137.3309, 0,Shipment,-0.7071068, 0, 0
19, -53.15659, 0.7299731, -70.58952,0, 137.3309, 0,Shipment,-0.7071068, 0, 0
19.25, -53.15659, 0.7299731, -70.58952,0, 132.4365, 0,Shipment,-0.7071068, 0, 0
19.5, -53.15659, 0.7299732, -70.58952,0, 110.5355, 0,Shipment,-0.7071068, 0, 0
19.75, -53.15659, 0.7299732, -70.58952,0, 83.76442, 0,Shipment,-0.7071068, 0, 0
20, -53.15659, 0.7299732, -70.58952,0, 52.32253, 0,Shipment,-0.7071068, 0, 0
20.25, -52.72691, 0.720876, -70.22562,0, 45.4874, 0,Shipment,-0.7071068, 0, 0
20.5, -52.097, 0.7365078, -69.62366,0, 45.4874, 0,Shipment,-0.7071068, 0, 0
20.75, -51.40341, 0.7365078, -68.91805,0, 36.70734, 0,Shipment,-0.7071068, 0, 0
21, -50.82657, 0.7365078, -68.18997,0, 26.22673, 0,Shipment,-0.7071068, 0, 0
21.25, -50.3048, 0.7365078, -67.19264,0, 16.69313, 0,Door_BR_3,-0.7071068, 0, 0
21.5, -49.98635, 0.7365078, -66.24458,0, 10.55495, 0,Shipment,-0.7071068, 0, 0
21.75, -49.79398, 0.7365078, -65.40201,0, 10.55495, 0,Shipment,-0.7071068, 0, 0
22, -49.7378, 0.7365078, -64.39774,0, 10.55495, 0,Shipment,-0.7071068, 0, 0
22.25, -49.73158, 0.7365078, -63.42347,0, 10.55495, 0,Shipment,-0.7071068, 0, 0
22.5, -49.73185, 0.7365078, -62.3727,0, 10.55495, 0,Shipment,-0.7071068, 0, 0
22.75, -49.73183, 0.7365078, -61.39379,0, 10.55495, 0,Shipment,-0.7071068, 0, 0
23, -49.73249, 0.7365078, -60.47475,0, 10.55495, 0,Shipment,-0.7071068, 0, 0
23.25, -49.7316, 0.7275656, -59.48939,0, 10.55495, 0,Door_BR_4,-0.7071068, 0, 0
23.5, -49.77707, 0.7365078, -58.47134,0, 21.72339, 0,Shipment,-0.7071068, 0, 0
23.75, -49.62205, 0.7365078, -57.75322,0, 37.37437, 0,Door_BR_4,-0.7071068, 0, 0
24, -49.58916, 0.7365078, -57.6288,0, 52.03904, 0,Door_BR_3,-0.7071068, 0, 0
24.25, -49.5848, 0.7365078, -57.61228,0, 66.85252, 0,Roadblock_wood1_1,0, 1, 0
24.5, -49.58422, 0.7365078, -57.6101,0, 84.39046, 0,Container_gray,7.199073E-10, -4.081546E-11, -1.405806E-09
24.75, -49.58414, 0.7365078, -57.60978,0, 101.4844, 0,Shipment,-0.7071068, 0, 0
25, -49.41208, 0.7365078, -57.6471,0, 108.0633, 0,Door_FL_1,-0.7071068, 0, 0
25.25, -48.51337, 0.7365078, -57.92791,0, 109.2837, 0,Shipment,-0.7071068, 0, 0
25.5, -47.77335, 0.7365078, -58.13387,0, 107.0564, 0,Shipment,-0.7071068, 0, 0
25.75, -47.52188, 0.7365078, -57.81452,0, 91.23038, 0,Door_FR_2,-0.7071068, 0, 0
26, -47.46046, 0.7365078, -57.42008,0, 88.7957, 0,Container_gray,7.199073E-10, -4.081546E-11, -1.405806E-09
26.25, -47.28927, 0.7359418, -57.30673,0, 88.7957, 0,Container_gray,7.199073E-10, -4.081546E-11, -1.405806E-09
26.5, -46.4001, 0.7365078, -57.27192,0, 88.7957, 0,Container_gray,7.199073E-10, -4.081546E-11, -1.405806E-09
26.75, -45.42647, 0.7365078, -57.24944,0, 88.7957, 0,Container_gray,7.199073E-10, -4.081546E-11, -1.405806E-09
27, -44.51913, 0.7365078, -57.12208,0, 82.7231, 0,Container_gray,7.199073E-10, -4.081546E-11, -1.405806E-09
27.25, -43.68541, 0.7365078, -56.87007,0, 82.7231, 0,Container_gray,7.199073E-10, -4.081546E-11, -1.405806E-09
27.5, -42.79009, 0.7365078, -56.72934,0, 80.78954, 0,Container_gray,7.199073E-10, -4.081546E-11, -1.405806E-09
27.75, -41.80404, 0.7365078, -56.57479,0, 80.29867, 0,Shipment,-0.7071068, 0, 0
28, -40.81987, 0.7365078, -56.40843,0, 77.61032, 0,Shipment,-0.7071068, 0, 0
28.25, -39.80246, 0.7365078, -56.17655,0, 70.50534, 0,Roadblock_wood1_1,0, 1, 0
28.5, -39.51962, 0.7365078, -56.09571,0, 62.24558, 0,Roadblock_wood1_1,0, 1, 0
28.75, -39.4848, 0.7365078, -56.08576,0, 61.76892, 0,Roadblock_wood1_1,0, 1, 0
29, -39.48052, 0.7365078, -56.08454,0, 60.30562, 0,Roadblock_wood1_1,0, 1, 0
29.25, -39.15596, 0.7365078, -55.88054,0, 56.41209, 0,Door_BR_4,-0.7071068, 0, 0
29.5, -38.71006, 0.7365078, -55.59,0, 47.58036, 0,Shipment,-0.7071068, 0, 0
29.75, -38.64862, 0.7365078, -55.54988,0, 46.85534, 0,Shipment,-0.7071068, 0, 0
30, -38.64108, 0.7365078, -55.54496,0, 46.85534, 0,Shipment,-0.7071068, 0, 0
30.25, -38.64016, 0.7365078, -55.54436,0, 46.85534, 0,Truck,-6.968005E-05, 0.001023596, 0.0002023776
30.5, -38.64005, 0.7365078, -55.54428,0, 47.60767, 0,Truck,-6.981343E-05, 0.00135463, 0.0001928692
30.75, -38.64003, 0.7365078, -55.54428,0, 48.10558, 0,Truck,-0.0003444685, 0.001742287, 0.0002603852
31, -38.64003, 0.7365078, -55.54428,0, 48.35318, 0,Truck,-0.0003440235, 0.002073345, 0.0002672813
31.25, -38.64003, 0.7365078, -55.54428,0, 48.58491, 0,Truck,-6.953171E-05, 0.002401771, 0.0001622656
31.5, -38.64003, 0.7365078, -55.54428,0, 52.24028, 0,Truck,-6.199862E-05, 0.002626994, 6.272164E-05
31.75, -38.64003, 0.7365078, -55.54428,0, 54.19341, 0,Truck,-0.0003368331, 0.002248454, 0.0002277541
32, -38.64003, 0.7365078, -55.54428,0, 56.65852, 0,Truck,-0.0003324914, 0.001925293, 0.0002253372
32.25, -38.64003, 0.7365078, -55.54428,0, 61.05796, 0,Truck,-6.189161E-05, 0.001606465, 0.0001203381
32.5, -38.64003, 0.7365078, -55.54428,0, 64.45284, 0,Truck,-0.0003161978, 0.00129632, 0.000175366
32.75, -38.64003, 0.7365078, -55.54428,0, 77.57486, 0,Truck,-0.0002760651, 0.001052911, 0.000129776
33, -38.64003, 0.7365078, -55.54428,0, 83.92859, 0,Truck,-5.677436E-05, 0.0008604687, 8.344158E-05
33.25, -38.64003, 0.7365078, -55.54428,0, 90.72138, 0,Truck,1.594686E-05, 0.0006067762, 1.893653E-06
33.5, -38.64003, 0.7365078, -55.54428,0, 96.76051, 0,Truck,-5.75196E-05, 0.0003747379, 7.593714E-05
33.75, -38.64003, 0.7365078, -55.54428,0, 105.5563, 0,Truck,0.0008407172, 0.0001548787, -0.0002093499
34, -38.64003, 0.7365078, -55.54428,0, 112.3736, 0,Truck,8.031277E-07, 0.0001390893, -2.643843E-05
34.25, -38.64003, 0.7365078, -55.54428,0, 124.1113, 0,Container_gray,-7.443485E-07, 0.0005153527, -3.201162E-07
34.5, -38.64003, 0.7365078, -55.54428,0, 138.9578, 0,Container_gray,-3.353605E-07, 0.0005153524, -5.641623E-07
34.75, -38.64003, 0.7365078, -55.54428,0, 181.6216, 0,Door_FL_1,-0.7071068, 0, 0
35, -38.64003, 0.7365078, -55.54428,0, 215.9733, 0,Shipment,-0.7071068, 0, 0
35.25, -38.64003, 0.7365079, -55.54428,0, 219.6324, 0,Shipment,-0.7071068, 0, 0
35.5, -38.64003, 0.7365078, -55.54428,0, 213.0894, 0,Shipment,-0.7071068, 0, 0
35.75, -38.64003, 0.7365078, -55.54428,0, 205.5544, 0,Door_FR_2,-0.7071068, 0, 0
36, -38.64003, 0.7365078, -55.54428,0, 196.8368, 0,Door_FR_2,-0.7071068, 0, 0
36.25, -38.64003, 0.7365078, -55.54428,0, 180.4684, 0,Door_FL_1,-0.7071068, 0, 0
36.5, -38.64003, 0.7365078, -55.54428,0, 172.9123, 0,Door_FL_1,-0.7071068, 0, 0
36.75, -38.60211, 0.7365078, -55.84925,0, 172.9123, 0,Door_FL_1,-0.7071068, 0, 0
37, -38.49428, 0.7365078, -56.7165,0, 172.9123, 0,Shipment,-0.7071068, 0, 0
37.25, -38.3735, 0.7365078, -57.68786,0, 172.9123, 0,Shipment,-0.7071068, 0, 0
37.5, -38.25863, 0.7365078, -58.61172,0, 172.9123, 0,Shipment,-0.7071068, 0, 0
37.75, -38.24376, 0.7365078, -58.74961,0, 172.9123, 0,Shipment,-0.7071068, 0, 0
38, -38.24376, 0.7365078, -58.74961,0, 172.9123, 0,Shipment,-0.7071068, 0, 0
38.25, -38.24376, 0.7365078, -58.74961,0, 172.9123, 0,Shipment,-0.7071068, 0, 0
38.5, -38.24375, 0.8053404, -58.74962,0, 172.9123, 0,Shipment,-0.7071068, 0, 0
38.75, -38.01827, 0.9533312, -58.72159,0, 172.9123, 0,Terrain,0, 0, 0
39, -37.78427, 0.9645088, -59.37908,0, 172.9123, 0,Terrain,0, 0, 0
39.25, -37.63941, 0.9553809, -60.38371,0, 172.9123, 0,Terrain,0, 0, 0
39.5, -37.50615, 0.8997397, -61.43435,0, 172.9123, 0,WheelArea,0, 0, 0
39.75, -37.38246, 0.7720958, -62.42653,0, 172.9123, 0,WheelArea,0, 0, 0
40, -37.25806, 0.7365078, -63.35181,0, 153.7879, 0,Shipment,-0.7071068, 0, 0
40.25, -36.90096, 0.7365078, -64.34439,0, 147.9314, 0,Shipment,-0.7071068, 0, 0
40.5, -36.43874, 0.7365078, -65.15102,0, 147.9314, 0,Shipment,-0.7071068, 0, 0
40.75, -35.87787, 0.7365078, -66.05765,0, 147.9314, 0,Shipment,-0.7071068, 0, 0
41, -35.38254, 0.7365078, -66.84959,0, 147.9314, 0,Shipment,-0.7071068, 0, 0
